,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
470,41,admin.,married,university.degree,no,yes,0,cellular,nov,tue,732,2,341,1,failure,-1.1837877350329022,93.99394302590362,-42.82446551726818,0.9290257447499264,4984.230702852927,yes
471,44,retired,married,high.school,no,yes,0,cellular,jul,wed,106,1,1537,0,nonexistent,-3.3450098136656488,92.50501060787501,-25.366990087299094,0.6415825680217285,5030.1235735230375,yes
472,46,admin.,single,professional.course,no,yes,0,cellular,nov,wed,529,2,460,2,failure,-1.1048529272633187,93.80647974024585,-41.32250503801664,0.8442410797790443,4985.555697599755,yes
473,28,retired,married,basic.6y,no,unknown,0,cellular,nov,thu,214,1,1132,1,nonexistent,-1.6851701930362342,93.81038831460141,-40.34927353872858,0.9526922721767588,4976.866160858422,no
474,50,admin.,single,university.degree,no,no,0,cellular,jul,fri,112,1,1115,0,nonexistent,-2.6108577160966724,94.18525453622254,-37.944347390542845,0.654484293327098,5014.340120530392,no
475,36,technician,married,high.school,no,no,0,cellular,aug,thu,218,0,80,2,nonexistent,-1.100431001892626,94.9121559689667,-46.01523926230009,0.9671715298486148,4969.3214191304105,yes
476,24,admin.,single,unknown,no,yes,0,cellular,nov,tue,645,1,-57,2,success,-3.3935441990181823,92.2412011241795,-26.29373592914687,0.7835137312985857,5022.390938096097,yes
477,26,admin.,single,basic.4y,no,yes,0,cellular,sep,wed,155,1,992,1,nonexistent,-1.5765732188603072,93.01040977397857,-29.29297769441734,0.6453088453907656,4997.149332581226,no
478,60,blue-collar,single,university.degree,no,no,0,cellular,aug,tue,32,3,1222,-1,nonexistent,-1.5435149656740854,93.78592494677166,-40.20542878823127,0.6600762203280468,5002.806542167481,no
479,35,management,divorced,professional.course,no,yes,0,cellular,sep,mon,207,2,567,0,nonexistent,-1.3028690929043107,93.74050668807824,-32.143915860694555,0.8300767579558077,4975.434469230222,yes
480,59,admin.,married,university.degree,no,no,0,cellular,nov,wed,183,3,605,1,nonexistent,-1.2309530697439541,93.26340777737933,-35.787536545088386,0.9327416795292442,4979.567019681088,no
481,64,retired,married,professional.course,no,yes,0,cellular,jul,thu,103,5,1008,1,failure,-1.1004333391003,94.59016466969899,-43.75929790996301,0.9125264272868152,4970.3737831835415,no
482,45,technician,married,high.school,no,yes,0,cellular,aug,tue,214,2,56,1,nonexistent,-1.1589229624400352,94.2844692791964,-41.298114622812875,0.7565904724473361,4990.255755619124,yes
483,38,admin.,single,professional.course,no,yes,0,cellular,sep,fri,252,1,1372,0,failure,-1.100523249785856,94.2303618516299,-40.91356985586977,0.8456844054966868,4979.727214123129,no
484,36,self-employed,married,unknown,no,no,0,cellular,jul,thu,117,0,467,1,nonexistent,-1.9459513854494628,93.47285562551292,-37.22993655835034,0.9717522469080224,4991.475210062631,no
485,36,student,married,university.degree,no,no,0,cellular,aug,tue,285,1,357,2,failure,-2.1318632817911194,93.40817434480442,-32.73032112723884,0.76526673425719,4995.696911390056,yes
486,39,admin.,married,university.degree,no,no,0,cellular,nov,thu,287,3,53,1,failure,-1.7294381198579871,93.97160896481505,-41.871739212418895,0.9418767836244271,4996.249898415164,yes
487,41,technician,single,basic.9y,no,yes,0,cellular,nov,fri,674,0,560,0,nonexistent,-1.488163453909653,93.22997678544456,-34.03939168775724,0.680794913273603,5005.423344245269,no
488,33,admin.,married,university.degree,no,yes,0,cellular,sep,thu,203,3,1266,1,nonexistent,-1.2152420552460446,94.03515692127161,-37.116297447107776,0.9758649992959905,4976.614592823392,no
489,71,student,single,basic.4y,no,yes,0,cellular,jul,fri,326,3,955,-1,nonexistent,-1.100578031629619,94.89891342209256,-42.80706695435999,0.864852947205133,4960.483300462118,yes
490,68,admin.,married,university.degree,no,yes,0,cellular,aug,tue,65,4,342,2,failure,-1.1002858107394689,95.35509568685436,-48.559328648662046,0.9120335287707408,4963.423035448887,no
491,35,technician,single,university.degree,no,no,0,cellular,may,thu,195,2,665,0,nonexistent,-1.19028300836186,94.00722094180662,-40.74936775113808,0.7010067547402311,4988.138218230918,yes
492,51,admin.,married,basic.4y,no,no,0,cellular,aug,mon,181,1,360,2,failure,-2.8653791310906866,93.41709109261599,-34.03244580830474,0.7336879337151706,5009.7242104075385,no
493,22,technician,single,professional.course,no,unknown,0,cellular,nov,tue,339,0,-57,2,failure,-1.9931070594496751,93.76269603695627,-35.93172556812418,0.7952509237207976,4997.636422094791,yes
494,55,admin.,divorced,high.school,no,no,0,cellular,nov,tue,810,1,1047,0,nonexistent,-2.813593705218005,92.91352621308135,-33.234873446418405,0.6980998324260865,5011.903295944973,yes
495,39,technician,single,professional.course,no,yes,0,cellular,aug,mon,176,-1,45,1,nonexistent,-1.1204030687625375,93.74027689936851,-42.544456659831596,0.7603096144204822,4991.714478171647,yes
496,74,retired,married,basic.4y,no,no,0,cellular,may,mon,148,3,1560,0,nonexistent,-3.1775514850151843,93.16393405434123,-35.70458772943626,0.6410843444438984,5027.951156603403,no
497,25,admin.,single,university.degree,no,yes,0,cellular,aug,thu,2732,3,765,1,nonexistent,-1.4642114159552602,93.72777215134748,-37.34937716296313,0.7609610645565871,5001.885650069498,no
498,104,retired,married,high.school,no,yes,0,cellular,sep,mon,1069,3,1649,1,nonexistent,-1.2271372063493096,93.8947358055172,-38.06373877913635,0.8640026055609991,4986.106663770017,yes
499,58,unemployed,married,professional.course,no,yes,0,cellular,aug,tue,268,3,1682,0,nonexistent,-1.11465947990669,93.63948413829735,-38.10167041715347,0.8869202931645994,4988.691975206263,no
500,22,admin.,married,university.degree,no,no,0,cellular,nov,tue,50,2,1148,0,nonexistent,-3.3984701796497783,91.91765868334895,-22.356705759384973,0.6414257566115856,5052.6956294775355,yes
501,30,blue-collar,married,high.school,no,no,0,cellular,nov,mon,378,3,601,1,nonexistent,-1.1443873176898514,94.07448200121863,-42.191175147263955,0.9221602558080106,4979.275170631213,no
502,31,admin.,single,university.degree,no,yes,0,cellular,sep,tue,233,1,-56,2,failure,-1.1018416696667632,94.27222343246892,-41.7681447072453,0.871316063140486,4975.492580249506,yes
503,38,admin.,married,high.school,no,yes,0,cellular,may,wed,218,1,640,1,failure,-1.100001965356264,95.7986153821229,-47.41904748106958,0.7247413860146915,4959.206914062799,no
504,53,management,married,professional.course,no,no,0,cellular,nov,tue,243,2,412,3,failure,-3.3824981749355056,92.5713437544168,-31.3641440710578,0.8521875663360838,5018.4592448331005,no
505,33,services,single,basic.4y,no,no,0,cellular,aug,mon,592,3,1097,1,failure,-1.1391337707298952,93.94162983594579,-40.310942183824366,1.0220530968544113,4979.598957181618,no
506,36,self-employed,married,high.school,no,yes,0,cellular,jun,thu,373,4,861,0,nonexistent,-3.3176045268503658,92.91328639109966,-28.620273355099254,0.6919193739854628,5019.092172941127,no
507,38,student,married,professional.course,no,no,1,cellular,may,tue,244,2,-376,2,success,-1.825810561015682,93.98868137497533,-41.1116274721539,0.6625710958505129,5006.453505457836,yes
508,54,retired,single,basic.4y,no,no,0,cellular,jul,mon,420,3,471,1,failure,-1.3332671410424104,93.85454587736689,-35.743136994882434,0.8343320030058966,4992.5726832584305,no
509,63,management,single,basic.9y,no,yes,1,cellular,nov,wed,211,2,709,1,nonexistent,-2.51272283482046,92.93350512405101,-35.3367605100347,0.7420211870698804,5008.938689898601,yes
510,26,admin.,single,university.degree,no,yes,0,cellular,nov,thu,203,2,685,0,nonexistent,-3.1008297186719864,93.4463506898268,-38.06167598395562,0.935238562002578,4998.080852407497,no
511,44,technician,married,university.degree,no,yes,0,cellular,jul,wed,183,-1,1037,-2,nonexistent,-1.5018571746308758,94.4829468470396,-46.06764653778886,0.7645900082931352,4996.078692548797,yes
512,44,retired,married,professional.course,no,yes,1,cellular,jun,mon,74,2,753,1,nonexistent,-1.2426452784588076,93.73889880818368,-40.70953909343587,0.6975152731298844,4989.75126515993,yes
513,55,admin.,single,unknown,no,unknown,0,cellular,sep,fri,227,3,1030,0,nonexistent,-3.152231707813064,92.58050070373189,-23.34887876567973,0.6418680397802337,5032.448382075391,yes
514,35,unemployed,married,high.school,no,no,0,cellular,jul,mon,197,0,1364,1,nonexistent,-3.1433367524914675,93.3968202998577,-34.418559485756404,0.6739213019766145,5021.378214722013,yes
515,57,technician,single,university.degree,no,no,0,cellular,may,tue,1568,3,489,1,failure,-2.9640220241799877,92.9872122419365,-33.365915794979855,0.6462535480561468,5032.284183425864,yes
516,24,student,single,high.school,no,no,0,cellular,nov,mon,67,1,1699,0,failure,-3.2289738578021714,92.75324163727052,-33.65646960752249,0.7500262961057167,5010.330309803358,no
517,88,unemployed,single,basic.6y,no,yes,0,cellular,may,wed,45,1,1020,1,nonexistent,-1.971440067786285,92.95158927441368,-32.385821934009414,0.8588576464136006,5006.8217457055225,no
518,27,unemployed,married,university.degree,no,unknown,0,cellular,jun,thu,232,1,376,0,nonexistent,-1.7895547647367536,93.00637718633611,-33.79520048058841,0.7093864630979027,5009.576146002591,no
519,47,blue-collar,divorced,basic.9y,no,yes,0,cellular,jul,fri,225,2,398,1,failure,-1.6227659230109073,94.57252589499065,-44.388753806654776,0.8247174782368768,4993.57562253839,yes
520,31,admin.,single,university.degree,no,unknown,0,cellular,aug,thu,270,-1,671,0,nonexistent,-3.281661711058541,92.92302837877004,-35.02004391959843,0.7959972042488683,5018.936826550529,yes
521,32,admin.,single,high.school,no,yes,0,cellular,jul,mon,172,2,101,4,failure,-1.1228798998817506,93.92935617529899,-38.19301214571081,0.7848677408815646,4983.416310392302,no
522,42,retired,single,university.degree,no,yes,0,cellular,aug,wed,87,4,1093,1,nonexistent,-1.3358419093727223,94.1525380270692,-40.59712620314971,0.9028867046338628,4988.477337392555,no
523,41,admin.,single,university.degree,no,yes,0,cellular,may,mon,130,0,-66,3,failure,-1.5771321304877794,93.78180143308352,-37.34675556298522,0.8466718404126857,4992.631131066645,yes
524,22,services,married,university.degree,no,yes,0,cellular,jun,wed,385,2,647,1,failure,-1.5536016473788512,93.6172185874664,-36.480706270889584,0.7560799234294919,4989.897368316782,yes
525,22,blue-collar,married,university.degree,no,yes,0,cellular,sep,thu,1462,3,402,1,nonexistent,-1.1418077762836694,93.79217092416388,-39.50128204056213,0.7452223681947332,4996.062477386386,no
526,23,retired,single,university.degree,no,no,0,cellular,sep,tue,165,1,1075,1,failure,-1.1000027557987981,95.42033753156522,-46.68405740960323,0.8597957747048602,4948.198173823541,no
527,33,management,single,basic.9y,no,yes,0,cellular,jul,wed,235,3,25,3,success,-2.1137773618413096,93.95239195376485,-37.98498574481466,0.6491794082258168,5003.160261883273,yes
528,40,retired,divorced,high.school,no,no,0,cellular,jul,wed,227,0,-53,1,nonexistent,-2.2819219532499018,93.67861714160678,-35.50115745202081,0.7873752175210434,4998.543493534266,yes
529,66,admin.,single,university.degree,no,yes,0,cellular,nov,wed,51,1,859,0,nonexistent,-1.7315078338857972,94.23872953343755,-43.244121984129436,0.6703220340700253,4998.826521711635,no
530,26,management,single,professional.course,no,yes,0,cellular,jun,wed,78,2,647,0,nonexistent,-3.365536253628332,93.19870240653285,-29.755216493243083,0.6757274659294924,5022.23414283259,yes
531,40,retired,single,university.degree,no,yes,0,cellular,nov,mon,347,3,609,0,nonexistent,-3.3991264718628993,91.91588981786774,-23.272290668896368,0.6433301128829406,5057.497524552393,yes
532,40,blue-collar,single,basic.4y,no,yes,0,cellular,nov,thu,292,3,869,0,nonexistent,-1.5354715062686808,93.17184906930379,-32.737697461945395,0.7118906874566294,4995.3183359682,no
533,37,technician,single,professional.course,no,yes,0,cellular,sep,tue,239,1,726,0,failure,-1.2802634319467878,93.51081079942784,-36.0947609398262,0.9001239694901625,4984.530169620668,no
534,30,technician,divorced,high.school,no,yes,0,cellular,jul,tue,157,1,80,2,failure,-2.086419692947943,94.06483664807105,-41.138111700395726,0.6935082954047277,5000.52989395531,no
535,34,technician,single,basic.6y,no,no,0,cellular,may,thu,2731,3,1179,0,nonexistent,-2.8126410795286914,93.06323913592264,-30.50895006433975,0.6545237138352351,5014.580555095479,no
536,24,student,divorced,university.degree,no,no,0,cellular,jul,tue,150,2,-65,2,failure,-2.070320479327637,93.77743057260477,-34.818032201588125,0.7829267685036154,4994.045071961794,no
537,58,services,single,basic.4y,no,yes,0,cellular,aug,mon,209,1,712,1,nonexistent,-2.8088545048218823,92.72932737159358,-29.26699121563931,0.6356577264262944,5024.071421255647,no
538,39,blue-collar,married,basic.4y,no,yes,0,cellular,may,tue,1084,3,31,1,nonexistent,-1.1321151896238675,94.04614122752756,-41.250049335109466,0.8817769853538797,4992.437083168695,yes
539,57,admin.,married,university.degree,no,yes,0,cellular,may,tue,213,3,1135,-1,nonexistent,-1.339626965103493,93.50283827888083,-33.44395357337811,0.6449728007975503,5002.1077672406345,yes
540,31,admin.,married,university.degree,no,yes,0,cellular,nov,tue,202,1,1026,1,nonexistent,-1.7416454024639827,93.30472873008624,-34.67516830370734,0.7838522308587813,4990.067837599031,no
541,58,student,married,university.degree,no,no,0,cellular,nov,thu,42,2,904,1,nonexistent,-3.3577414221201285,92.42302431629064,-28.512847096689242,0.666128137759926,5037.172322563381,no
542,65,blue-collar,married,university.degree,no,no,0,cellular,jun,thu,911,4,333,1,nonexistent,-3.397089380220156,92.15021313372407,-22.43166379371616,0.6539036238617663,5043.657934966742,yes
543,36,entrepreneur,divorced,university.degree,no,yes,0,cellular,jun,wed,238,3,1356,1,failure,-1.4681240875647636,93.25200349583905,-37.3230975593448,0.7005791458604218,4999.340005638533,no
544,49,services,married,basic.4y,no,yes,0,cellular,jul,fri,121,1,-300,2,success,-1.7679978327118444,93.81920627593921,-36.92222120951024,0.8414782903100189,4991.368051347375,yes
545,38,self-employed,married,university.degree,no,yes,0,cellular,nov,tue,424,1,180,2,failure,-1.346090047358699,93.80831794041384,-40.8798689296423,0.891270462612038,4989.253432380885,yes
546,56,technician,married,basic.6y,no,no,0,cellular,nov,tue,242,6,848,0,nonexistent,-1.1449068946045404,93.94605723943641,-40.132080207281625,1.0165705658839908,4980.716452401287,no
547,70,admin.,married,basic.6y,no,unknown,0,cellular,may,thu,165,3,775,0,nonexistent,-1.2854112044775725,93.94469776472835,-39.19475555445746,0.6980396683974754,5005.95035032478,no
548,99,retired,single,university.degree,no,yes,0,cellular,nov,fri,296,1,381,1,nonexistent,-2.8895295700679577,92.98359381462616,-33.23985552155548,0.6969104605033752,5006.611847725969,no
549,76,admin.,married,university.degree,no,no,0,cellular,jun,thu,157,2,1380,1,failure,-1.596000795039328,93.5543787137912,-34.27354789500447,0.7289935009617305,4992.2329505984235,no
550,46,technician,married,university.degree,no,yes,2,cellular,nov,fri,229,2,940,0,failure,-1.60633769562981,93.42798778080933,-33.06414799191411,0.7315965318248652,5006.477156775987,yes
551,36,retired,single,university.degree,no,no,0,cellular,aug,wed,104,-1,1316,-1,nonexistent,-1.323421721560294,94.18733344134604,-40.032971760037945,0.8379244933511163,4974.853668825291,yes
552,37,retired,single,basic.6y,no,unknown,0,cellular,nov,tue,162,2,641,1,nonexistent,-1.4057253404188905,94.20584867536842,-42.82223166158276,0.7167092962109387,4993.657784379635,yes
553,33,services,married,basic.4y,no,no,0,cellular,nov,wed,235,2,44,0,nonexistent,-2.8524896757101232,93.82129400926549,-37.810786446915884,0.7288765932616585,5004.882167921391,yes
554,39,admin.,single,university.degree,no,yes,0,cellular,nov,tue,387,2,-209,2,success,-1.118360074929579,94.23532256040099,-40.17838026101232,0.8028962390511205,4986.393615337049,yes
555,50,management,single,high.school,no,yes,0,cellular,sep,thu,711,3,201,1,failure,-1.1066153062675048,94.31368160777787,-41.00724603391686,0.7392722615768209,4974.258967457254,yes
556,22,blue-collar,divorced,unknown,no,yes,0,cellular,jul,thu,148,1,1208,1,failure,-1.6103032858573192,93.46136435200967,-38.407617956984694,0.999954708554647,4990.776501048414,no
557,27,services,married,university.degree,no,no,0,cellular,jul,thu,227,2,-183,2,success,-2.779388500399225,93.6980663941204,-34.832306118379655,0.6889072409646738,5009.587873131343,yes
558,56,technician,married,university.degree,no,unknown,0,cellular,jul,thu,190,1,588,1,nonexistent,-2.8520553627521217,92.98119232677774,-37.16536652683071,0.9491727406788125,5017.468413473305,yes
559,62,blue-collar,married,basic.4y,no,no,0,cellular,nov,mon,174,1,456,2,failure,-3.368566794192042,92.35253111246404,-28.73597431199088,0.7838751067783739,5029.103484946333,yes
560,38,housemaid,single,professional.course,no,yes,0,cellular,jul,fri,75,4,189,1,nonexistent,-1.2041236600265632,93.92321396854345,-35.582957025428406,0.6932590496264768,4990.684561753789,no
561,43,technician,married,basic.6y,no,unknown,0,cellular,aug,wed,208,-1,-121,2,success,-1.1032190179095451,94.63544484193743,-43.97357847338566,0.8048584744892925,4975.1757362550525,yes
562,74,management,married,university.degree,no,unknown,0,cellular,may,mon,266,0,506,2,failure,-3.338733860807967,92.77928982705309,-28.89138519169012,0.6572096926307555,5028.490594010742,yes
563,81,student,single,basic.4y,no,no,0,cellular,jul,mon,176,-1,279,1,nonexistent,-3.3220106358368073,93.00745576325288,-31.395003297044568,0.6367751234619227,5032.576034259235,yes
564,45,retired,married,professional.course,no,no,0,cellular,nov,tue,163,2,737,1,nonexistent,-1.4955839797617039,93.20074928346843,-32.972355452167896,0.7019059940148303,4990.680506208102,no
565,69,admin.,divorced,university.degree,no,no,0,cellular,jul,thu,110,1,986,0,nonexistent,-1.3771427584714937,93.91171640688268,-40.15347930072216,0.783672191050251,4985.652425722713,no
566,90,admin.,married,high.school,no,yes,0,cellular,nov,thu,317,2,1192,0,failure,-2.3341876172296887,93.03456147171401,-33.5360848467547,0.7613948601694851,5014.237335717952,no
567,48,student,married,university.degree,no,no,0,cellular,nov,wed,251,3,613,1,failure,-1.1002009152344248,94.6931960724512,-47.16689789211536,1.021039634729449,4962.272885158556,yes
568,91,admin.,married,university.degree,no,yes,0,cellular,nov,wed,865,2,611,0,nonexistent,-2.4165629734767506,93.11679590004078,-34.79142069342776,0.7538878451133829,5002.4369107271295,no
569,23,admin.,married,university.degree,no,yes,0,cellular,nov,wed,60,2,795,0,failure,-1.8713644415118185,93.67049626546589,-43.08637027110068,1.0288182643205253,4992.893391355683,no
570,38,admin.,married,high.school,no,unknown,0,cellular,aug,mon,154,0,469,0,nonexistent,-1.849351181721909,93.47596839423085,-37.29663667878059,0.7592067169656389,5007.658630439865,yes
571,36,retired,married,basic.9y,no,no,0,cellular,may,mon,212,1,1451,1,failure,-3.1133937848317528,92.75305488244936,-30.485972656166947,0.6907235645782567,5035.116507494925,no
572,28,unemployed,single,professional.course,no,no,0,cellular,jul,wed,568,4,869,1,failure,-1.1356532375027162,94.49769119153248,-41.582111813367355,0.7661028685014717,4976.2162884664285,no
573,38,unknown,divorced,high.school,no,no,0,cellular,jul,mon,134,3,814,0,nonexistent,-1.4235328797455153,94.31068784538635,-48.702397776055975,1.0231293397741867,4976.84598827357,no
574,20,student,single,university.degree,no,no,0,cellular,jul,tue,589,4,457,0,nonexistent,-1.1000904319477334,94.63892845636363,-40.80897373365266,0.7577391658104595,4969.091777401036,no
575,36,services,single,high.school,no,unknown,0,cellular,aug,fri,325,0,-17,0,success,-1.2875347108905912,94.20287428656817,-44.23497211182889,0.9267023970374313,4992.092633584009,yes
576,48,technician,married,university.degree,no,no,0,cellular,nov,tue,67,2,295,2,failure,-2.3825231862203715,94.03744500303472,-42.73704860740721,1.0033313645179076,4993.759445082804,yes
577,45,admin.,divorced,university.degree,no,yes,0,cellular,jul,fri,276,2,-219,2,success,-1.110699144839622,94.7480460995883,-46.462253120063934,0.9115461276624728,4970.955960879026,yes
578,24,retired,married,basic.4y,no,yes,0,cellular,sep,thu,204,2,313,3,failure,-1.1000181302005156,94.9039943539502,-46.15888375329379,1.0165350012548882,4956.406839027115,no
579,80,admin.,single,university.degree,no,yes,0,cellular,may,mon,633,3,690,1,nonexistent,-1.2934508940372558,94.52426585901489,-45.62887126890309,0.9339229840027204,4986.918179654275,no
580,43,student,married,university.degree,no,no,0,cellular,nov,tue,354,3,599,-1,nonexistent,-2.024472686687059,93.20146747596971,-34.312463698574334,0.9505891599951587,4999.011756699851,no
581,66,unemployed,single,university.degree,no,yes,0,cellular,aug,wed,579,2,373,1,nonexistent,-1.420582512860963,93.64725494839281,-38.93413574429989,0.8006034104161306,4996.934216165153,yes
582,42,technician,single,unknown,no,no,0,cellular,may,thu,280,1,248,1,nonexistent,-3.3545251694143197,92.72338668217678,-32.59924545794213,0.7031587258614687,5034.660718109635,yes
583,63,entrepreneur,married,professional.course,no,no,0,cellular,aug,tue,20,3,452,1,nonexistent,-3.3855653416091136,92.87712112574746,-26.725954828678937,0.6665375691073405,5030.568635361349,no
584,60,retired,single,high.school,no,no,0,cellular,aug,mon,302,3,1105,0,nonexistent,-1.1008655078039964,94.71807562360489,-49.048792370455665,1.0039609841616706,4965.250847688565,no
585,47,student,divorced,professional.course,no,no,0,cellular,jun,tue,378,3,-206,3,success,-1.1575025927327496,94.17746500063586,-41.20487422749734,0.6367243815494236,5005.467763306242,yes
586,29,blue-collar,married,professional.course,no,yes,2,cellular,jun,thu,143,1,547,2,failure,-1.5196247856815541,93.41226896925255,-35.149794208516205,0.8054027298704328,4999.834478290553,no
587,54,retired,married,basic.4y,no,yes,0,cellular,may,fri,58,3,1067,1,failure,-3.383280377416602,92.06468102504317,-25.956416454586165,0.6416215075733391,5043.402099662665,no
588,30,technician,single,university.degree,no,yes,0,cellular,jul,fri,194,1,211,0,nonexistent,-2.7483598235561004,93.2160035381344,-32.94635312511895,0.9066640905255057,4999.613428145812,yes
589,34,services,divorced,university.degree,no,yes,0,cellular,jul,tue,295,1,979,1,nonexistent,-3.399932597154601,91.95485442541136,-23.62075218819028,0.7440782755656501,5044.713890276103,no
590,32,blue-collar,married,basic.9y,no,yes,0,cellular,nov,tue,261,2,1860,0,nonexistent,-3.391655642475819,92.12154208210528,-23.158367666854843,0.6353309462470136,5040.223192700032,yes
591,33,admin.,single,university.degree,no,no,0,cellular,jun,wed,284,5,944,0,nonexistent,-1.2504019700714215,94.30755038952957,-40.64088722895023,0.7185217881485061,4991.269616425507,no
592,57,blue-collar,married,professional.course,no,no,0,cellular,aug,thu,91,1,792,2,failure,-2.3441416713631877,93.35407891076713,-32.88741247131463,0.9605690463151966,5002.152155562457,no
593,26,self-employed,single,basic.9y,no,unknown,0,cellular,jul,thu,61,3,831,1,failure,-3.063501251804138,93.56256110523587,-36.55903336142292,0.717820772289371,5015.866791660352,no
594,68,technician,married,high.school,no,no,1,cellular,nov,thu,122,3,935,-1,nonexistent,-3.399716913941135,91.73024915554994,-19.314731500333558,0.6414678400122078,5053.684144088542,no
595,48,housemaid,single,unknown,no,yes,0,cellular,nov,thu,80,1,1832,-1,nonexistent,-2.7627711893010476,92.69913269816419,-30.443384682741012,0.6575783378470386,5025.422540240225,no
596,55,management,married,professional.course,no,yes,0,cellular,may,tue,189,-1,580,0,nonexistent,-1.1000071357914942,94.7217950937319,-50.20131542299794,0.8592531053340733,4981.624489389764,yes
597,58,management,married,university.degree,no,yes,0,cellular,may,thu,273,2,1365,0,nonexistent,-3.3982948688112966,92.95091672388847,-31.500071135643406,0.7487757559368251,5030.050386237351,no
598,25,retired,single,university.degree,no,no,0,cellular,aug,tue,74,3,98,2,failure,-1.1821810891022788,94.24223587818841,-40.92097133904175,0.9810097370762367,4963.618046669503,no
599,20,admin.,single,university.degree,no,no,1,cellular,jul,wed,67,3,542,2,failure,-1.1132487899006493,94.62763511420589,-47.777042407493276,0.922939617121217,4975.30273209724,no
600,37,technician,single,university.degree,no,yes,0,cellular,nov,thu,4719,2,717,1,nonexistent,-2.6035709229536597,93.7297812159424,-41.319997733602584,0.8538371050212816,5005.914504067879,yes
601,30,management,single,professional.course,no,yes,0,cellular,nov,thu,155,4,214,3,failure,-1.1501965142847927,94.23404847823764,-44.821546847323766,0.8653790268951724,4982.906009276821,no
602,73,unemployed,single,unknown,no,no,0,cellular,jul,tue,125,0,410,1,nonexistent,-1.1075191400542983,94.57684846672743,-45.53356379896073,1.02812724215652,4963.51945423317,yes
603,22,retired,married,professional.course,no,no,0,cellular,nov,thu,259,4,131,2,nonexistent,-2.485820127658487,93.6616754734984,-37.33516950631167,0.7210504033334445,5004.867650547254,no
604,42,admin.,divorced,university.degree,no,yes,0,cellular,jun,thu,285,0,510,2,failure,-1.576109218437175,93.52054805153064,-35.23228603140482,0.8298734772180099,4992.008862982783,yes
605,25,admin.,single,university.degree,no,no,0,cellular,sep,thu,323,2,-117,2,failure,-1.208093351345397,93.60779876848731,-37.823497400363706,0.9584730020258563,4974.721972721495,yes
606,30,admin.,married,university.degree,no,yes,0,cellular,may,wed,59,4,618,0,nonexistent,-2.6881988727833166,93.25721385442836,-32.42006667313731,0.8333164619886867,5000.714539128001,no
607,40,entrepreneur,single,basic.9y,no,yes,0,cellular,nov,fri,316,0,696,1,failure,-3.0925010044003822,92.81387299902525,-32.88746829172446,0.7682433065367253,5023.345889015578,no
608,52,retired,single,high.school,no,no,0,cellular,nov,fri,204,3,695,1,nonexistent,-3.3469442548573083,92.42834866566172,-31.573976632873922,0.7655974556345339,5029.622922113133,yes
609,44,retired,divorced,high.school,no,yes,0,cellular,jul,wed,201,3,1825,-2,nonexistent,-3.2627595017965563,93.19701200875251,-34.63940284382939,0.6570983308362683,5025.819282142986,yes
610,59,retired,married,university.degree,no,no,0,cellular,sep,mon,582,4,246,2,failure,-1.10021652999484,95.09946617233035,-45.30038504527122,0.9775466921904443,4956.117635289108,yes
611,39,admin.,single,professional.course,no,no,0,cellular,may,wed,794,3,133,1,failure,-3.3306946322834965,92.1936676572721,-28.510256167265872,0.6346008589817187,5047.279549703258,no
612,35,blue-collar,married,university.degree,no,no,0,cellular,nov,tue,115,4,926,0,failure,-2.5369852687987198,92.65297031412543,-29.035680837662497,0.6574347216027754,5009.779574071635,no
613,26,admin.,married,university.degree,no,no,0,cellular,nov,mon,297,2,1140,0,nonexistent,-1.1919000304156846,94.36148696355238,-45.89718726765133,0.9199692753510187,4990.368102303012,yes
614,40,technician,married,high.school,no,yes,0,cellular,sep,thu,10,3,-63,1,success,-1.1981734262436539,93.6728233498992,-33.54829910761423,0.6521963844635389,5000.20146595042,no
615,25,admin.,married,high.school,no,no,0,cellular,jul,mon,320,3,487,2,failure,-1.6039137103450765,93.98915771287203,-37.39716954335929,0.7282054626989115,5003.81481001102,yes
616,61,unemployed,married,unknown,no,no,0,cellular,aug,wed,101,1,918,0,nonexistent,-1.1004282864964923,95.58935526207799,-50.1977815790995,0.8963004723654068,4952.184480339365,yes
617,55,retired,married,basic.9y,no,no,0,cellular,sep,tue,295,2,488,0,nonexistent,-1.103571345081769,93.99172384734592,-38.80883174348893,0.8998151127137304,4965.179981145,no
618,57,technician,single,basic.4y,no,yes,0,cellular,may,tue,513,3,405,2,failure,-3.298322051437881,92.89785886009136,-28.379842443473684,0.6340156410804411,5044.411490550235,yes
619,35,unemployed,single,high.school,no,yes,0,cellular,may,fri,105,2,251,2,failure,-1.1135860178731,94.35913020112594,-42.64611673914828,0.7985490150865848,4986.512408473326,no
620,36,services,single,high.school,no,no,0,cellular,jun,thu,198,1,617,0,nonexistent,-1.8231894940591937,93.1951563399657,-36.05990897707415,0.8169213656917542,5000.846218955436,no
621,24,admin.,married,professional.course,no,no,0,cellular,nov,thu,479,3,1131,1,nonexistent,-3.1337764169394764,92.46626730124474,-28.800537418873844,0.7041931174591429,5019.491786018456,no
622,31,technician,married,basic.9y,no,no,0,cellular,sep,tue,156,5,877,1,failure,-1.4656638199452428,93.14441842799206,-30.07493666024806,0.6505700103407289,4994.2341131640505,no
